,cv_index,job_index,cv_label,job_label,similarity
0,none,Blockchain,Data Science,Blockchain,0.6080076212101445
1,none,Blockchain,Data Science,Blockchain,0.574933198466897
2,none,Blockchain,Data Science,Blockchain,0.6038746554322802
3,none,Blockchain,Data Science,Blockchain,0.6279453563274465
4,none,Blockchain,Data Science,Blockchain,0.6283012169102827
5,none,Blockchain,Data Science,Blockchain,0.5611234519045608
6,none,Blockchain,Data Science,Blockchain,0.5829919166544564
7,none,Blockchain,Data Science,Blockchain,0.58095122393515
8,none,Blockchain,Data Science,Blockchain,0.5928837273269891
9,none,Blockchain,Data Science,Blockchain,0.5568076323412744
10,none,Data Science,Data Science,Data Science,0.6143440407079955
11,none,Data Science,Data Science,Data Science,0.6419045641107067
12,none,Data Science,Data Science,Data Science,0.5471794753490636
13,none,Data Science,Data Science,Data Science,0.6047789437345049
14,none,Data Science,Data Science,Data Science,0.623613629049422
15,none,Data Science,Data Science,Data Science,0.5955976806819142
16,none,Data Science,Data Science,Data Science,0.630809453582125
17,none,Data Science,Data Science,Data Science,0.6678105109326896
18,none,Data Science,Data Science,Data Science,0.6085676954937211
19,none,Data Science,Data Science,Data Science,0.5977024934583842
20,none,DevOps Engineer,Data Science,DevOps Engineer,0.6030124849474341
21,none,DevOps Engineer,Data Science,DevOps Engineer,0.5655165372241061
22,none,DevOps Engineer,Data Science,DevOps Engineer,0.5868442573554434
23,none,DevOps Engineer,Data Science,DevOps Engineer,0.5795983927856437
24,none,DevOps Engineer,Data Science,DevOps Engineer,0.5515384236533268
25,none,DevOps Engineer,Data Science,DevOps Engineer,0.5682097760163857
26,none,DevOps Engineer,Data Science,DevOps Engineer,0.575272680234371
27,none,DevOps Engineer,Data Science,DevOps Engineer,0.5469827599179075
28,none,DevOps Engineer,Data Science,DevOps Engineer,0.5758516175555997
29,none,DevOps Engineer,Data Science,DevOps Engineer,0.5694048418723142
30,none,Electrical Engineering,Data Science,Electrical Engineering,0.6135391513361474
31,none,Electrical Engineering,Data Science,Electrical Engineering,0.5726910206095244
32,none,Electrical Engineering,Data Science,Electrical Engineering,0.5633452781697824
33,none,Electrical Engineering,Data Science,Electrical Engineering,0.5640713737984361
34,none,Electrical Engineering,Data Science,Electrical Engineering,0.5872302944273022
35,none,Electrical Engineering,Data Science,Electrical Engineering,0.5631303902554752
36,none,Electrical Engineering,Data Science,Electrical Engineering,0.5954191329526819
37,none,Electrical Engineering,Data Science,Electrical Engineering,0.5709743526590179
38,none,Electrical Engineering,Data Science,Electrical Engineering,0.6212182048545346
39,none,Electrical Engineering,Data Science,Electrical Engineering,0.5612609826773405
40,none,Java Developer,Data Science,Java Developer,0.6019810592945389
41,none,Java Developer,Data Science,Java Developer,0.5846513718063238
42,none,Java Developer,Data Science,Java Developer,0.605024907952891
43,none,Java Developer,Data Science,Java Developer,0.6367816196599354
44,none,Java Developer,Data Science,Java Developer,0.5882711747337411
45,none,Java Developer,Data Science,Java Developer,0.6066982619605759
46,none,Java Developer,Data Science,Java Developer,0.6354959489156803
47,none,Java Developer,Data Science,Java Developer,0.6048463748861104
48,none,Java Developer,Data Science,Java Developer,0.5957277026032614
49,none,Java Developer,Data Science,Java Developer,0.5853232094536029
50,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.5756076144631758
51,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.5751023928005771
52,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.5895471560523018
53,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.548111493586365
54,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.5730226047647496
55,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.6078092314190033
56,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.5658060921480258
57,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.5650297632285705
58,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.6145204803786981
59,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.5736568310428738
60,none,Network Security Engineer,Data Science,Network Security Engineer,0.5690104671378147
