,cv_index,job_index,cv_label,job_label,similarity
0,none,Blockchain,Data Science,Blockchain,0.6055938934996015
1,none,Blockchain,Data Science,Blockchain,0.5729414411510031
2,none,Blockchain,Data Science,Blockchain,0.6016347084394574
3,none,Blockchain,Data Science,Blockchain,0.6256282119269388
4,none,Blockchain,Data Science,Blockchain,0.6252375741799673
5,none,Blockchain,Data Science,Blockchain,0.5591732123120424
6,none,Blockchain,Data Science,Blockchain,0.5808610398636764
7,none,Blockchain,Data Science,Blockchain,0.5788860463360822
8,none,Blockchain,Data Science,Blockchain,0.5906570219124357
9,none,Blockchain,Data Science,Blockchain,0.5550148232904231
10,none,Data Science,Data Science,Data Science,0.6121868817523742
11,none,Data Science,Data Science,Data Science,0.6393219902148021
12,none,Data Science,Data Science,Data Science,0.5455979745893274
13,none,Data Science,Data Science,Data Science,0.6028955271018244
14,none,Data Science,Data Science,Data Science,0.6213622857411836
15,none,Data Science,Data Science,Data Science,0.5934182717341393
16,none,Data Science,Data Science,Data Science,0.6284595313260243
17,none,Data Science,Data Science,Data Science,0.6653625598798195
18,none,Data Science,Data Science,Data Science,0.6063705844183763
19,none,Data Science,Data Science,Data Science,0.5957682593396366
20,none,DevOps Engineer,Data Science,DevOps Engineer,0.600896907566565
21,none,DevOps Engineer,Data Science,DevOps Engineer,0.563602751012825
22,none,DevOps Engineer,Data Science,DevOps Engineer,0.5846631345977248
23,none,DevOps Engineer,Data Science,DevOps Engineer,0.5775539395925229
24,none,DevOps Engineer,Data Science,DevOps Engineer,0.5497917567921522
25,none,DevOps Engineer,Data Science,DevOps Engineer,0.5663135909715539
26,none,DevOps Engineer,Data Science,DevOps Engineer,0.5733257275451684
27,none,DevOps Engineer,Data Science,DevOps Engineer,0.5454109430655889
28,none,DevOps Engineer,Data Science,DevOps Engineer,0.5739569497411139
29,none,DevOps Engineer,Data Science,DevOps Engineer,0.5673225950979545
30,none,Electrical Engineering,Data Science,Electrical Engineering,0.6113518066923607
31,none,Electrical Engineering,Data Science,Electrical Engineering,0.5705148762263135
32,none,Electrical Engineering,Data Science,Electrical Engineering,0.5610771788772018
33,none,Electrical Engineering,Data Science,Electrical Engineering,0.5622046511314154
34,none,Electrical Engineering,Data Science,Electrical Engineering,0.5846486430548664
35,none,Electrical Engineering,Data Science,Electrical Engineering,0.5610607268993194
36,none,Electrical Engineering,Data Science,Electrical Engineering,0.5931047250697803
37,none,Electrical Engineering,Data Science,Electrical Engineering,0.5687065834292409
38,none,Electrical Engineering,Data Science,Electrical Engineering,0.6188795355459055
39,none,Electrical Engineering,Data Science,Electrical Engineering,0.5589858756462732
40,none,Java Developer,Data Science,Java Developer,0.5998672109174853
41,none,Java Developer,Data Science,Java Developer,0.5829424975319963
42,none,Java Developer,Data Science,Java Developer,0.6030364707321263
43,none,Java Developer,Data Science,Java Developer,0.6345536561527599
44,none,Java Developer,Data Science,Java Developer,0.5861842564050237
45,none,Java Developer,Data Science,Java Developer,0.6045486305838927
46,none,Java Developer,Data Science,Java Developer,0.633339292059342
47,none,Java Developer,Data Science,Java Developer,0.6027817957273995
48,none,Java Developer,Data Science,Java Developer,0.5935368366994791
49,none,Java Developer,Data Science,Java Developer,0.583193289700144
50,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.5734342906143866
51,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.5729132437498488
52,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.5871142462128773
53,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.5461741293794616
54,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.5706200053811901
55,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.6052226471253718
56,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.5636877484122912
57,none,Mechanical Engineer,Data Science,Mechanical Engineer,0.5628828658123634
